회사명_x,거래소코드,회계년도,자산(*)(천원),자본(*)(천원),영업이익(천원),당기순이익(천원),이자비용(천원),자본금(*)(천원),이자보상배율,영업이익증가율_x,총자본증가율_x,자기자본증가율_x,순이익증가율_x,자본잠식률,회사명_y,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율_y,유형자산증가율,유동자산증가율,영업이익증가율_y,순이익증가율_y,재고자산증가율,자기자본증가율_y,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
(주)에스케이씨에스,224020,2017-12-01,19859068.0,3467318.0,-1014349.0,-5233257.0,377270.0,1537500.0,-2.688655339677154,-290.8884928573176,-19.361213384019315,-60.14840398479411,-11.605961177562593,-125.51661788617888,(주)에스케이씨에스,32202,  고무 및 플라스틱제품 제조업,1,8,2004/08/06,2016/07/25,,20.0,중소기업,UQ,22,제조업,-19.36,-4.89,-4.89,0.0,0.0,0.26,-60.15,-12.8,-187.43,-9.8,-25.31,-3.32,-1.43,8.72,-5.48,-28.25,-4.55,-4.56,-23.53,-16.67,-86.02,-65.97,-340.37,0.0,-21.84,-4.57,-23.56,91.28,105.48,-22.73,2.02,-0.06,0.1,128.12,3.92,0.14,1.57,5.01,10.36,32.15,2.32,3.5,3.46,0.0,-105.98,-6.37,0.0,0.0,0.0,6024.54,-1702.0,267.87,125.52,1.1,-329.87,34.38,30.1,52.38,24.03,65.62,17.46,82.54,225.52,375.86,96.51,107.41,75.08,5.55,202.82,436.5,107.68,444.98,188.37,472.75,183.31,16.63,289.44,2131.78,2.37,54.34,311.25,-2.69,1.26,37.8,82.27,107.2,0.87,1.31,0.71,0.77,-2.71,0.83,0.83,3.04,12.05,1.15,5.16,70.76,2.65,3.74,9.03,40.44,18.72,22.61,76.12,4.2,86.96,1.22,1.5,1.49,0.12,0.02,-2602.37,-56.57,402.73,-13.1,-21.59,-46.07,-14.05,0.0,0.0,0.0,,,,
(주)에스케이씨에스,224020,2018-12-01,18462441.0,271323.0,-1045861.0,-1045861.0,583392.0,1350000.0,-1.7927242745872416,3.106623065631253,-7.032691564377547,-92.174845226195,0.8001510340501145,79.902,(주)에스케이씨에스,32202,  고무 및 플라스틱제품 제조업,1,8,2004/08/06,2016/07/25,,30.0,중견기업,UQ,22,제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,-0.48,-5.01,-0.53,-0.55,-5.66,-37.24,-385.47,-7.48,-77.47,0.0,-2.52,-0.55,-5.68,90.34,100.48,-4.53,2.78,0.02,0.06,105.01,7.93,0.0,2.65,3.95,10.28,51.74,3.19,4.3,4.3,0.0,-2231.3,-1441.23,0.0,0.0,0.0,6786.31,-387.0,381.51,-79.9,0.0,-32.85,27.39,41.32,37.72,16.07,72.61,1.47,98.53,20.1,4940.8,255.15,38.29,22.47,2.21,118.53,0.0,113.75,237.01,104.21,6704.61,4868.18,73.62,1836.42,0.0,-44.15,73.47,4999.34,-0.17,-0.8,24.23,64.24,88.2,6.45,8.65,6.35,5.62,-0.17,1.13,1.13,76.91,15.46,1.15,9.58,38.08,4.13,7.03,9.99,36.54,19.97,25.73,124.88,8.43,43.32,1.56,1.69,1.14,0.11,0.02,2135.38,48.53,474.27,11.57,17.24,39.3,10.23,81.45,18.55,-48.98,,,,
(주)에스케이씨에스,224020,2019-12-01,17716239.0,193860.0,-83081.0,-83081.0,652304.0,1350000.0,-0.1273654615026122,-92.05621014647262,-4.0417299099290265,-28.550104488008756,0.9205621014647262,85.64,(주)에스케이씨에스,32202,  고무 및 플라스틱제품 제조업,1,8,2004/08/06,2016/07/25,,20.0,중소기업,UQ,22,제조업,-4.04,-4.09,-3.0,0.0,0.0,-1.98,-28.55,-11.29,51.8,9.09,-4.44,-18.68,4.89,13.75,1.33,-0.45,1.37,1.36,-0.46,105.72,-35.72,18.21,-6.15,0.0,3.14,1.36,-0.46,86.25,98.67,-1.78,3.52,0.01,0.06,100.44,10.47,0.0,3.42,5.22,12.06,63.73,3.65,5.25,5.02,0.0,-3183.86,-2078.08,0.0,0.0,0.0,6020.19,-31.0,170.53,-85.64,0.0,79.97,27.69,41.75,38.29,16.13,72.31,1.09,98.91,14.36,6608.29,747.22,30.66,17.86,0.18,126.18,0.0,84.13,252.69,149.99,9038.69,8254.31,99.41,784.38,0.0,-62.63,70.1,6406.42,0.38,-0.86,26.91,70.81,95.49,4.84,6.83,4.79,4.58,0.38,1.02,1.03,79.59,13.71,1.04,7.05,51.75,3.72,6.36,8.95,40.79,17.91,23.5,102.38,7.32,49.89,1.41,1.53,0.95,0.11,0.03,3536.11,73.67,385.67,19.96,29.77,72.05,19.1,56.28,43.72,-2.35,,,,
(주)에스케이씨에스,224020,2020-12-01,14407006.0,276433.0,-2320427.0,-2320427.0,644338.0,1537500.0,-3.601257414586754,2692.969511681371,-18.679094360829065,42.594140101103896,-26.92969511681371,82.02061788617885,(주)에스케이씨에스,32202,  고무 및 플라스틱제품 제조업,1,8,2004/08/06,2016/07/25,,30.0,중견기업,UQ,22,제조업,-18.68,-11.34,-22.89,0.0,0.0,-9.62,42.59,-15.42,-60.97,-20.83,-17.07,6.84,14.36,10.71,-1.91,-14.82,-1.86,-1.87,-14.45,-127.42,-986.8,-20.75,-160.72,0.0,-10.44,-1.87,-14.47,89.29,101.91,-12.91,4.11,-0.01,0.1,114.62,9.9,0.0,3.54,5.39,14.16,99.98,4.07,6.56,5.79,0.0,-3072.22,-1504.66,0.0,0.0,0.0,5091.85,-856.0,275.79,-82.02,0.0,-97.44,26.25,48.93,35.6,13.41,73.75,1.92,98.08,17.98,3843.43,355.7,33.12,16.91,0.26,81.35,0.0,63.03,148.26,129.07,5111.75,4131.23,87.19,980.52,0.0,-53.01,68.21,3555.1,-0.47,-0.82,27.74,74.84,92.0,4.86,6.98,4.76,4.38,-0.47,0.97,0.98,66.59,10.84,0.99,5.73,63.65,3.6,6.54,8.03,45.44,15.36,21.5,92.81,7.66,47.67,1.34,1.4,0.87,0.1,0.03,1092.74,28.76,412.04,7.58,10.38,29.18,6.98,164.9,-64.9,-212.35,,,,
(주)에스케이씨에스,224020,2021-12-01,16202771.0,2390270.0,30193.0,30193.0,480739.0,1724793.0,0.062805389202873,-101.30118292883164,12.46452593967129,764.6833048152716,1.0130118292883163,-38.58300677240689,(주)에스케이씨에스,32202,  고무 및 플라스틱제품 제조업,1,8,2004/08/06,2016/07/25,,20.0,중소기업,UQ,22,제조업,12.46,12.46,11.5,0.0,0.0,-3.6,764.68,9.01,153.45,18.42,12.81,-7.94,-4.15,14.62,2.7,0.18,3.02,3.01,0.2,34.52,2.26,28.22,1.85,0.0,3.33,3.02,0.2,85.38,97.3,-2.52,2.81,-0.05,0.09,99.82,11.95,0.0,2.8,4.21,12.54,112.65,3.43,5.21,5.04,0.0,-354.04,-134.03,0.0,0.0,0.0,5550.83,10.0,69.45,38.58,2.78,149.69,26.03,42.31,35.19,15.02,73.97,14.75,85.25,138.58,501.42,283.28,35.23,20.32,0.72,116.17,0.0,92.93,240.79,125.01,577.86,500.86,98.51,77.0,0.0,-47.86,57.0,386.37,0.96,0.39,23.43,66.23,94.4,3.84,5.75,3.28,3.11,0.96,1.12,1.12,12.8,10.46,1.22,7.39,49.39,4.27,7.82,9.39,38.87,18.19,23.13,120.61,9.54,38.26,1.51,1.53,1.09,0.09,0.04,3279.66,72.88,379.31,20.24,27.86,94.73,19.21,62.36,37.64,0.92,,,,
(주)에스케이씨에스,224020,2022-12-01,12522978.0,-1541671.0,-4056183.0,-4056183.0,493094.0,1724793.0,-8.225983281078253,-13534.183419998011,-22.71088692174937,-164.49777640182907,-135.34183419998013,189.38295783899866,(주)에스케이씨에스,32202,  고무 및 플라스틱제품 제조업,1,8,2004/08/06,2016/07/25,,20.0,중소기업,UQ,22,제조업,-22.71,-21.35,-27.14,0.0,0.0,-22.92,0.0,-5.88,-93.78,6.67,-21.15,-11.76,36.48,7.73,-9.32,-25.25,-10.42,-10.43,-28.24,0.0,0.0,-86.82,-235.17,0.0,-24.81,-10.47,-28.37,92.27,109.32,-15.93,3.06,0.28,0.02,124.77,14.57,0.0,2.41,3.88,17.92,218.14,3.53,4.93,5.13,0.0,0.0,0.0,0.0,0.0,0.0,4657.01,-1176.0,-35.13,0.0,2.89,-434.12,24.54,44.76,32.52,13.56,75.46,0.0,112.31,0.0,0.0,0.0,26.78,14.8,1.86,94.58,0.0,70.73,172.1,133.71,0.0,0.0,90.04,0.0,0.0,-67.08,79.86,0.0,-3.04,0.0,22.69,66.72,77.7,0.33,0.46,0.37,0.29,-3.04,1.12,1.12,0.0,9.31,1.15,7.9,46.23,4.41,7.78,10.17,35.89,19.88,26.41,98.48,9.52,38.32,1.5,1.52,1.05,0.08,0.04,217.51,4.53,334.68,1.74,2.35,24.33,1.35,1368.91,-1268.91,-1864.82,,,,
(주)에이아이더뉴트리진,311960,2017-12-01,4445378.0,1984513.0,155109.0,-1118736.0,2718.0,1006357.0,57.067328918322296,-103.82401385736296,-64.50222942178769,-228.724805746492,0.7241899588849912,-97.19771413126753,(주)에이아이더뉴트리진,137309,"  기타 전문, 과학 및 기술 서비스업",1,8,2012/09/26,2022/11/29,,,,,10,제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)에이아이더뉴트리진,311960,2018-12-01,13191798.0,7777298.0,1788515.0,1743497.0,12397.0,1049502.0,144.26998467371138,1053.069776737649,196.7531220067225,291.89957435401027,2.558452575048984,-641.0465153949207,(주)에이아이더뉴트리진,137309,"  기타 전문, 과학 및 기술 서비스업",1,8,2012/09/26,2022/11/29,,20.0,중소기업,UQ,10,제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11,35.01,34.13,13.69,13.56,13.22,23.0,22.42,170.42,166.13,13.79,13.18,15.34,14.95,38.89,64.99,4.33,-0.1,0.04,1.43,62.92,7.15,0.37,-0.15,1.75,1.24,1.77,-0.1,1.09,1.09,0.0,26.48,86.51,0.0,0.0,0.0,2538.06,831.0,814.38,641.05,5.27,888.61,48.03,6.91,92.43,44.72,51.97,58.96,41.04,741.05,88.15,85.96,121.47,113.08,47.7,439.44,39.06,925.63,490.08,47.47,69.62,67.07,83.49,2.55,17.69,8.49,8.61,14.61,144.27,6.41,124.04,134.2,228.29,30.27,144.29,12.43,32.09,0.0,0.39,0.44,0.66,4.87,0.94,24.59,14.84,0.81,0.87,11.68,31.26,13.02,113.78,0.0,2.66,137.38,0.75,3.13,0.44,0.0,0.01,2343.06,0.0,0.0,17.76,289.69,4940.34,45.87,10.4,89.6,74.41,,,,
(주)에이아이더뉴트리진,311960,2019-12-01,13109048.0,8778254.0,270184.0,2504.0,30273.0,1056645.0,8.924916592343012,-84.8933892083656,-0.6272837106814366,12.870228194933508,-0.9985638059600904,-730.7666245522385,(주)에이아이더뉴트리진,137309,"  기타 전문, 과학 및 기술 서비스업",1,8,2012/09/26,2022/11/29,,20.0,중소기업,UQ,10,제조업,-0.63,9.04,-20.06,-84.89,-99.86,110.86,12.87,20.6,0.0,0.0,17.33,0.0,0.0,63.67,4.39,0.04,2.09,2.05,0.02,3.26,0.03,25.66,0.24,76.18,0.22,2.27,0.02,36.33,95.61,-4.32,0.43,0.0,14.4,99.94,4.25,0.09,0.38,4.45,5.38,1.26,0.54,2.15,2.38,0.0,23.49,87.96,0.0,0.0,0.0,2935.16,1.0,17.98,730.77,15.49,128.72,38.64,18.21,62.98,31.6,61.36,66.96,33.04,830.77,91.63,80.17,164.7,134.7,11.61,181.49,46.37,1033.42,260.74,17.56,49.34,35.04,13.32,14.3,63.08,15.18,10.74,16.03,8.92,7.31,92.53,120.91,197.3,19.36,59.57,6.4,13.61,10.29,0.47,0.52,0.74,5.85,1.26,33.32,10.95,1.08,1.23,9.06,40.29,11.91,74.59,0.0,3.43,106.56,0.83,3.61,0.63,0.0,0.01,677.54,0.0,0.0,5.17,38.09,1147.51,11.0,43.76,56.24,0.37,,,,
(주)에이아이더뉴트리진,311960,2021-12-01,26803669.0,17253549.0,887376.0,887376.0,141227.0,1531332.0,6.283331091080317,228.43395611879316,104.46693764489994,96.54875559536096,353.38338658146967,-1026.702047629123,(주)에이아이더뉴트리진,137309,"  기타 전문, 과학 및 기술 서비스업",1,8,2012/09/26,2022/11/29,,20.0,중소기업,UQ,10,제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)에이아이더뉴트리진,311960,2022-12-01,26915427.0,16132470.0,-980187.0,-980187.0,361678.0,1531332.0,-2.7101095449543515,-210.4590387840104,0.4169503809347885,-6.497671870291732,-2.104590387840104,-953.4926456183244,(주)에이아이더뉴트리진,31007,  식료품 제조업,1,8,2012/09/26,2022/11/29,,20.0,중소기업,UQ,10,제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46,-18.44,-13.47,-4.32,-4.99,-3.64,-8.32,-5.82,-87.62,-60.72,0.0,-2.96,-6.83,-4.99,57.54,118.44,-1.52,2.52,-0.01,4.04,118.76,26.41,0.0,1.99,4.82,17.41,19.09,1.7,4.34,4.34,0.0,26.5,91.17,0.0,0.0,0.0,2293.18,-304.0,-319.47,956.2,25.92,-422.78,35.37,13.76,54.73,30.5,64.63,59.94,40.06,1043.91,107.83,87.7,134.44,115.94,11.79,74.21,53.71,4388.04,100.93,1.69,66.84,43.89,59.71,22.95,151.8,9.06,30.97,51.67,-3.71,9.66,130.8,239.02,269.88,-9.4,-12.16,-3.77,-13.93,-7.33,0.27,0.37,0.45,4.75,0.67,328.53,1.11,0.76,0.89,5.56,65.69,7.56,27.91,0.0,7.49,48.75,0.42,2.9,0.44,0.0,0.01,1603.01,10.66,44.9,5.96,63.93,191.73,22.03,151.52,-51.52,-61.15,,,,
(주)에이원알폼,234070,2013-12-01,19904611.0,5163330.0,938706.0,996742.0,1212325.0,1950000.0,0.7743022704307838,-195.76805242265,-26.0475748722099,-67.99417572138675,2.0168896343248788,-164.78615384615384,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,,,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",3.73,10.22,-14.73,-56.86,-55.33,29.06,17.44,7.08,0.0,0.0,11.76,0.0,0.0,99.85,6.12,6.5,5.96,4.8,5.1,19.64,20.85,48.14,51.11,18.82,10.14,5.0,5.31,0.15,93.88,1.69,6.42,0.0,0.0,92.89,9.11,0.19,6.29,47.32,37.4,60.49,6.67,16.34,12.63,0.0,30.22,62.23,0.0,0.0,0.0,39338.26,3322.0,22190.02,164.79,0.0,2406.94,24.91,8.66,33.18,22.76,75.09,25.94,74.06,264.79,289.46,204.97,39.32,35.91,1.98,967.91,0.0,116.87,0.0,828.22,285.5,244.28,75.72,41.22,0.0,-38.45,37.27,143.69,0.77,1.65,35.12,92.29,124.1,51.85,103.02,38.4,49.82,0.95,0.78,0.82,3.21,7.87,1.04,6.35,57.46,2.85,3.06,40.24,9.07,0.0,0.0,0.0,4.34,84.09,1.08,1.16,0.92,0.03,0.03,11946.98,0.0,0.0,60.02,86.44,0.0,77.87,11.94,88.06,8.34,,,,
(주)에이원알폼,234070,2014-12-01,26914720.0,7255285.0,3321199.0,2701853.0,1171831.0,1950000.0,2.834196227954372,253.80609051183225,35.21851796048665,40.51561685966227,1.7106844098071516,-272.0658974358974,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,20.0,중소기업,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",35.22,35.67,16.95,253.81,171.07,-12.05,40.52,45.66,0.0,0.0,41.28,0.0,0.0,90.38,14.86,12.09,15.08,14.19,11.54,53.49,43.51,170.32,138.56,18.75,15.66,15.15,12.33,9.62,85.14,-0.18,4.31,0.02,0.05,86.06,9.36,0.22,4.76,40.79,34.19,51.63,5.6,9.11,11.56,0.0,50.19,73.12,0.0,0.0,0.0,60397.14,9006.0,29224.59,272.07,0.0,8976.21,21.55,6.52,27.47,20.14,78.45,26.96,73.04,372.07,291.03,171.65,39.69,37.1,4.34,1049.32,0.0,87.48,0.0,1199.55,270.97,201.42,64.02,69.54,0.0,-32.75,47.77,177.2,2.83,2.72,24.07,80.68,110.98,49.51,75.71,36.16,43.56,3.45,0.95,1.02,3.6,11.46,1.3,5.52,66.08,4.15,4.49,55.35,6.59,0.0,0.0,0.0,5.5,66.34,1.24,1.37,1.18,0.02,0.15,15216.07,0.0,0.0,56.53,81.15,0.0,68.09,12.46,87.54,17.76,,,,
(주)에이원알폼,234070,2015-12-01,56395958.0,12798731.0,1680200.0,1680200.0,1601704.0,1683330.0,1.0490078066858797,-49.40983662827792,109.535741036875,76.40562707047344,-0.3781304904448909,-660.3221590537803,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,20.0,중소기업,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16,23.64,6.01,12.15,11.71,2.98,51.6,12.81,392.36,97.42,35.66,5.38,11.93,3.03,64.84,76.36,-14.41,4.85,-0.01,0.0,90.87,6.61,0.12,5.28,26.66,15.12,2.43,3.11,6.93,6.93,0.0,57.81,91.89,0.0,0.0,0.0,7225.56,447.0,4302.25,660.32,0.0,1708.15,26.36,14.58,35.79,22.51,73.64,22.69,77.31,760.32,324.49,175.73,45.37,38.75,4.68,356.13,0.0,67.2,0.0,529.96,340.64,255.99,64.72,84.65,0.0,-31.74,40.96,180.47,4.12,6.6,53.2,148.65,198.18,38.16,72.02,29.5,59.54,4.87,0.5,0.5,2.18,16.6,0.64,2.43,150.11,1.88,2.2,12.89,28.32,0.0,16.3,61.53,3.62,100.87,0.67,0.7,0.59,0.07,0.0,5798.43,102.26,620.85,10.28,14.46,686.49,20.75,29.29,70.71,28.98,,,,
(주)에이원알폼,234070,2016-12-01,87424412.0,21641803.0,7372638.0,7372638.0,2224031.0,1766663.0,3.314988864813485,338.7952624687538,55.018932385189736,69.09334995789817,3.387952624687537,-1125.0102594552554,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,30.0,중견기업,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",55.02,73.85,8.77,83.03,349.58,68.41,69.09,49.15,388.81,22.22,71.57,18.78,79.91,38.52,29.01,17.69,16.96,16.81,10.25,70.2,42.81,700.79,427.4,19.58,13.19,17.05,10.4,61.48,70.99,-7.01,5.07,0.0,0.0,78.57,10.62,0.0,6.29,30.36,17.48,2.81,3.86,5.12,6.68,0.0,70.49,94.82,0.0,0.0,0.0,10331.81,1917.0,5306.47,1125.01,0.0,2997.19,18.49,22.58,22.69,14.32,81.51,24.75,75.25,1225.01,329.25,175.78,34.48,26.7,0.94,257.17,0.0,76.71,0.0,335.24,303.96,216.66,61.71,87.31,0.0,-35.14,49.73,200.89,5.44,11.25,37.24,135.33,207.4,28.91,43.75,21.75,45.64,5.72,0.58,0.59,2.42,24.16,0.76,3.51,103.92,2.69,3.31,14.32,25.48,0.0,16.18,124.66,4.87,74.94,0.74,0.76,0.75,0.06,0.0,28036.57,499.86,737.45,32.07,40.31,1387.83,67.28,12.74,87.26,26.3,,,,
(주)에이원알폼,234070,2017-12-01,93766686.0,26446968.0,4650740.0,4650740.0,2857220.0,1766663.0,1.6277150516936043,-36.91891559032194,7.254580105154162,22.203163941562543,-0.3691891559032194,-1397.0012956630665,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,20.0,중소기업,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",7.25,10.38,-5.17,-17.38,-36.92,-57.22,22.2,-2.64,-33.69,54.55,10.07,-35.28,-6.79,33.41,24.62,11.46,11.04,11.02,5.13,41.54,19.34,565.32,263.25,6.83,8.27,11.15,5.19,66.59,75.38,-12.31,7.01,0.0,0.0,87.9,13.34,0.0,7.84,36.23,17.12,2.22,4.27,6.2,6.38,0.0,76.1,95.76,0.0,0.0,0.0,10058.94,1153.0,6065.8,1397.0,0.0,2476.2,16.35,10.19,19.55,14.69,83.65,28.21,71.79,1497.0,296.57,184.03,29.98,26.92,6.39,509.14,0.0,108.58,0.0,468.93,254.55,193.39,72.08,61.15,0.0,-38.19,49.14,174.23,3.5,13.97,38.82,184.48,228.51,34.07,49.77,24.46,56.53,3.51,0.45,0.45,1.69,22.96,0.61,4.15,88.01,2.58,3.09,15.56,23.45,0.0,16.49,277.73,4.68,78.01,0.54,0.55,0.63,0.06,0.07,28421.16,331.47,477.3,30.31,36.93,1442.62,70.05,17.01,82.99,16.36,,,,
(주)에이원알폼,234070,2018-12-01,94373245.0,32917611.0,1348082.0,1348082.0,2017257.0,1766663.0,0.6682747909661486,-71.0136021364342,0.6468811321752366,24.46648326568097,-0.7101360213643421,-1763.264867153498,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,30.0,중견기업,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",-5.4,0.13,-3.1,-47.94,-71.01,146.14,24.47,-13.73,-18.1,1.18,-5.8,-14.73,2.72,23.21,13.3,3.85,4.81,4.8,1.39,15.69,4.54,263.58,76.31,-178.12,3.46,4.99,1.44,76.79,86.7,-11.92,5.73,-0.01,0.21,98.71,12.7,0.0,5.4,40.14,17.58,3.06,2.98,4.47,5.08,0.0,65.26,96.59,0.0,0.0,0.0,8677.93,349.0,3248.75,1763.26,0.0,1154.52,15.03,15.67,17.69,12.68,84.97,34.88,65.12,1863.26,243.59,149.08,34.96,29.48,3.43,353.3,0.0,120.29,1889.41,293.71,186.7,123.29,62.92,63.4,0.0,-27.97,47.84,137.17,2.31,17.63,41.19,236.14,266.29,31.69,43.13,20.63,55.64,2.32,0.36,0.38,1.18,19.81,0.52,2.26,161.66,2.43,2.72,22.39,16.3,168.39,25.82,0.0,4.43,82.42,0.42,0.45,0.55,0.04,0.0,23347.44,271.48,406.99,24.74,29.7,1350.16,66.71,20.21,79.79,5.77,,,,
(주)에이원알폼,234070,2019-12-01,94936603.0,31895349.0,-1206965.0,-1206965.0,2457704.0,1766663.0,-0.4910945337599646,-189.53201659839684,0.5969467299762776,-3.105516982991263,-1.895320165983968,-1705.4008602659364,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,20.0,중소기업,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",0.6,3.89,-17.47,-74.41,0.0,-26.2,-3.11,-5.98,-5.43,-5.81,3.79,-0.18,12.06,15.23,3.62,-3.67,1.28,1.26,-1.28,3.68,-3.72,67.45,-68.32,0.0,1.3,1.27,-1.29,84.77,96.38,-6.52,7.42,0.02,0.05,102.86,14.51,0.0,7.11,41.46,16.78,3.84,3.92,5.16,5.3,0.0,63.03,96.48,0.0,0.0,0.0,8510.37,-342.0,4269.73,1705.4,0.0,308.17,12.33,14.01,14.07,10.61,87.67,33.6,66.4,1805.4,260.94,169.15,25.61,22.02,3.03,306.02,0.0,76.8,1070.32,398.49,197.65,143.38,72.15,54.27,0.0,-35.84,50.14,149.23,0.48,17.05,39.35,248.3,285.07,23.49,31.11,15.6,45.0,0.49,0.35,0.35,1.02,18.63,0.53,5.04,72.47,2.54,2.99,17.03,21.43,74.38,22.09,0.0,5.86,62.25,0.4,0.41,0.59,0.06,0.09,20796.01,256.74,406.25,21.91,25.47,1280.46,63.2,23.95,76.05,-5.8,,,,
(주)에이원알폼,234070,2020-12-01,86704936.0,23097259.0,-9830659.0,-9830659.0,1961363.0,1785721.0,-5.012156852148226,714.4941236904135,-8.670698908407326,-27.58424120080956,-7.144941236904136,-1193.4416406594312,(주)에이원알폼,147603,  임대업; 부동산 제외,1,8,2005/04/26,2015/12/21,,20.0,중소기업,UQ,76,"사업시설 관리, 사업 지원 및 임대 서비스업",-8.67,-11.3,16.74,-88.82,0.0,-27.01,-27.58,-4.27,-43.06,-11.11,-12.25,7.69,5.52,12.09,0.42,-31.21,0.24,0.15,-10.82,0.48,-35.75,7.5,-553.47,0.0,-8.76,0.15,-10.91,87.91,99.58,-30.05,5.96,-0.06,0.1,128.44,11.08,0.0,4.45,31.42,16.37,5.24,2.97,4.26,4.19,0.0,47.88,92.27,0.0,0.0,0.0,8119.06,-2750.0,3475.59,1193.44,0.0,34.35,15.77,8.76,18.72,14.39,84.23,26.64,73.36,1293.44,316.21,244.86,24.03,21.93,1.73,319.98,0.0,47.78,760.47,669.69,275.39,246.26,92.72,29.14,0.0,-49.83,53.05,199.13,0.07,11.93,40.29,248.03,274.53,23.58,32.61,17.3,47.61,0.07,0.35,0.35,1.15,17.73,0.5,4.33,84.34,2.48,2.79,22.2,16.44,64.75,33.78,0.0,7.12,51.29,0.4,0.41,0.49,0.04,0.0,10526.21,146.2,437.5,12.14,14.53,740.24,33.42,44.37,55.63,-93.39,,,,
