회사명,거래소코드,회계년도,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
크로넥스(주),215570,Dec-13,137001,  연구개발업,1,8,2015-06-04,2022-07-27,,,,UQ,70,"전문, 과학 및 기술 서비스업",-98.34191941,0,0,0,,0,-97.66767677,0,0,0,0,0,0,-19.79,-650.8,-726.45,-135.99,-136.05,-151.86,-297.43,-332.01,-304.55,-339.95,0,-141.58,-136.05,-151.86,119.79,750.8,-79.75,49.17,-1.09,15.33,824.73,24.25,0.52,5.91,1.27,22.88,15.68,18.94,30.41,30.41,0,-627.57,-19.63,0,0,0,340.02,-2201,-1937.36,2.39,174.15,-2212.81,68.07,2.5,213.2,66.37,31.93,45.74,54.26,102.39,69.8,64.48,134.84,131.47,121.94,0.25,9.67,0.27,0.25,91.44,118.62,110.37,0,8.25,21.46,17.59,33.98,74.29,-13.16,-13.86,1.07,0.02,325.63,152.73,478.36,-219.53,-350.52,-119.11,-569.79,-13.24,0.21,0.21,0.46,0.47,0.39,13.45,27.15,0.31,0.31,12.29,29.69,12.29,0,0,4903.63,0.07,0.65,5.38,0.18,0,0.38,-2466.74,0,0,-87.63,-2256.71,-3066.77,-419.2,0,0,0,,,,
크로넥스(주),215570,Dec-14,137001,  연구개발업,1,8,2015-06-04,2022-07-27,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",106.0687913,-44.54,89.35,0,,0,74.14078751,-96.11,0,0,-7.76,0,0,-108.85,-18444.34,-20068.68,-115.81,-116.25,-126.48,-446.23,-485.53,-304.72,-331.55,0,-119.1,-117.87,-128.25,208.85,18544.34,-1624.34,1170.82,-0.07,26.18,5846.54,22.17,0,5.73,1.37,18.11,14.5,9.98,14.37,19.37,0,-2086.92,-211.22,0,0,0,9.11,-1663,-1713.87,-59.99,10040.16,-1680.67,81.4,0,437.66,81.4,18.6,13.62,86.38,40.01,136.6,32.77,188.26,188.26,26.64,0,0,256.81,0,0,634.45,317.57,10.22,316.88,113.06,38.16,44.35,325.73,-14.88,-16.14,-20.41,-0.6,12096.99,3769.69,19013.72,-99.51,-193.83,-85.96,-16719.84,-15.75,0.01,0.01,0.02,0.02,0.01,0.88,416.75,0.01,0.01,0.96,381.16,0.96,0,0,2.07,176.16,0.03,0.27,0.01,0.46,0.01,-3066.86,0,0,-68.81,-5059.23,-7803.31,-13383.05,0,0,0,,,,
크로넥스(주),215570,Dec-15,137001,  연구개발업,1,8,2015-06-04,2022-07-27,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",344.836914,1377.45,-9.5,0,,0,240.4783244,0,0,0,88.3,0,0,0,0,0,-152.67,-153.99,-230.11,0,0,-472.2,-705.6,0,-207.88,-158.12,-236.28,0,0,0,0,0,0,16902.33,12.55,0,9.6,2.7,31.91,16.56,11.05,12.05,19.8,0,0,0,0,0,0,0,-3528,-1968.96,0,0,-2148.53,67.78,0,210.36,67.78,32.22,0,306.6,0,0,0,58.11,58.11,55.97,0,0,0,0,0,0,0,1.37,0,0,-48.87,187.56,0,-6.54,-9.35,0,0,0,0,0,-36.6,-59.83,-112.23,0,-6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8010.84,0,0,-165.36,-894.45,-2136.57,0,0,0,0,,,,
크로넥스(주),215570,Dec-16,137001,  연구개발업,1,8,2015-06-04,2022-07-27,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",55.03215608,0,0,0,,0,121.0549654,0,0,0,0,0,0,0,0,0,-64.42,-64.81,-115.35,0,0,-172.88,-307.7,0,-97.98,-65.85,-117.19,0,0,0,0,0,0,9506.11,17.24,0,14.9,3.04,29.24,20.15,5.84,13.18,13.18,0,0,0,0,0,0,0,-1622,-527.59,-626.93,0,-738.89,83.87,0,519.92,83.87,16.13,0,297.54,-526.93,0,0,30.81,30.81,18.04,0,0,0,0,0,0,0,82.71,0,0,-188.34,134.8,0,-3.65,-5.64,0,0,0,0,0,-15.55,-34.33,-46.28,0,-3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6745.03,0,0,-74.08,-1622.96,-1941.99,0,0,0,0,,,,
크로넥스(주),215570,Dec-17,137001,  연구개발업,1,8,2015-06-04,2022-07-27,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",-4.377875674,0.37,-12.12,0,,0,-9.500328694,0,0,0,10.86,0,0,0,-668.02,-1300.12,-76.02,-76.59,-149.07,0,0,-165.95,-322.98,0,-131.81,-77.87,-151.56,0,768.02,-632.1,150.51,-0.29,0,888.96,7.94,0.11,10.27,2.92,33.46,24.41,10.66,589.75,24.81,0,-642.26,20.31,0,0,0,125.22,-1722,-819.77,54.78,537.49,-836.48,80.47,0,412.13,80.47,19.53,86.08,13.92,154.78,22.68,21.01,1137.98,1137.98,546.05,0,0,0,0,0,16.17,8.21,59.64,7.95,9.32,73.4,3.16,3.67,-4.3,-7.64,30.47,0.55,717.31,154.84,819.55,-463.63,-2040.4,-64.52,-538,-4.44,0.11,0.12,0,0.25,0.07,0,0,0.14,0.14,0,0,0,0,0,0,0,0.65,2.4,0.05,0,0,-9888.03,0,0,-118.58,-2370.52,-2823.67,-988.8,0,0,0,,,,
크로넥스(주),215570,Dec-18,137001,  연구개발업,1,8,2015-06-04,2022-07-27,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",1.621794217,-34.13,-31.76,0,,0,-12.32766459,0,0,0,-32.76,0,0,0,0,0,-114.07,-114.86,-103.87,-193.32,-174.82,-173.53,-156.93,0,-104.1,-116.41,-105.27,0,0,0,0,0,0,996.81,9.45,0,-0.19,5.8,35.58,42.33,-0.55,1.28,2.36,0,-3464.08,-422.83,0,0,0,0,-785,-789.36,-75.25,0,-867.65,80.71,0,418.27,80.71,19.29,20.23,79.77,24.75,95.37,69.23,111.89,111.89,68.76,0,0,0,0,0,394.27,356.52,99.82,37.75,89.08,8.57,54.85,271.11,-201.94,999999999,-61.5,-0.75,0,0,0,-153.2,-222.79,-122.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6060.07,-321.21,0,-106.8,-2205.67,-2649.92,0,0,0,0,,,,
크로넥스(주),215570,Dec-19,33003,  자동차 및 트레일러 제조업,1,8,2001-04-14,2023-08-30,,,,UQ,30,제조업,-18.1135752,6.51,-18.52,0,,-26.12,-32.61488859,-14.68,0,0,3.64,0,0,18.49,2.89,1.9,2.42,2.16,1.42,6.03,3.97,29.67,19.53,8.9,3.97,2.27,1.5,81.51,97.11,-0.99,3.41,0.24,0,98.23,5.05,0.17,3.23,13.31,20.89,123.08,3.97,5.24,5.34,0,57.52,89.63,0,0,0,102682.12,2329,11863.79,419.18,4.02,2966.68,24.96,41.96,33.25,14.48,75.04,35.77,64.23,484.45,209.78,106.04,85.37,49.55,3.61,102.54,0,452.1,898.71,22.68,179.54,81.72,38.15,97.82,0,-4.28,54.93,153.54,0.77,1.56,30.95,4.19,36.65,97.24,125.91,12.85,15.03,8.25,10.89,0.85,0.75,0.79,2.09,10.27,1.16,27,13.52,2.73,4.9,6.15,59.32,72.07,12.16,16.47,6.76,53.98,1.03,1.12,1.31,0,0.01,5996.27,0,0,19.23,27.67,79.6,25.36,21.1,78.9,7.5,,,,
크로넥스(주),215570,Dec-20,33003,  자동차 및 트레일러 제조업,1,8,2001-04-14,2023-08-30,,,,UQ,30,제조업,4.372331258,6.08,21.51,0,,12.9,-37.58050079,16.08,0,0,4.97,0,0,25.11,6.93,4.44,5.99,5.83,3.74,17.68,11.34,82.56,52.97,9.15,5.93,6.29,4.04,74.89,93.07,-2.21,2.59,0.18,0,95.48,6.23,0.17,2.6,9.39,19.37,156.64,3.26,3.83,4.13,0,54.21,88.82,0,0,0,119194.58,6319,11383.14,384.15,4.76,8256.04,27.8,38.99,38.5,16.96,72.2,30.42,69.58,449.42,237.36,117.29,72.31,44.12,3.98,101.65,0,405.26,514.97,25.08,228.74,126.37,50.85,102.37,0,-10.64,59.98,197.17,2.49,2.82,26,3.84,31.4,87.38,111.71,11.31,13.12,7.87,9.75,2.67,0.84,0.91,2.55,11.92,1.26,32.96,11.07,3.18,5.34,7.9,46.23,49.89,20.52,17.28,7.74,47.19,1.14,1.22,1.39,0,0.01,6436.91,0,0,18.92,31.09,100.92,23.45,26.51,73.49,18.95,,,,
크로넥스(주),215570,Dec-21,33003,  자동차 및 트레일러 제조업,1,8,2001-04-14,2023-08-30,,,,UQ,30,제조업,155.9689978,36.5,20.4,0,,9.33,271.2586518,1.01,0,0,48.13,0,0,21.88,3.81,-3.64,2.76,2.58,-2.47,8.19,-7.82,45.87,-43.78,0,-0.6,2.98,-2.84,78.12,96.19,-7.29,2.76,0.56,0,103.34,6.5,0.09,2.56,8.59,17.53,130.15,2.73,2.93,3.45,0,20.4,43.59,0,0,0,130916.27,-5223,6038.65,605.33,4.21,4987.79,23.83,35.41,31.29,15.39,76.17,32.32,67.68,670.59,235.63,126.6,59.83,38.65,5.5,125.2,0,495.39,1122.52,25.27,209.36,123.23,55.56,86.13,0,-16,59.68,184.64,1.26,-0.26,29.18,6.05,37.59,109.93,145.39,6.03,6.84,4.08,7.03,1.38,0.68,0.78,2.15,12.04,0.99,28.53,12.79,2.66,4.23,7.18,50.81,47.09,21.96,13.81,6.3,57.9,0.91,1.02,1.05,0,0.01,4418.82,0,0,9.25,15.55,67.71,15.94,43.88,56.12,-22.82,,,,
크로넥스(주),215570,Dec-22,33003,  자동차 및 트레일러 제조업,1,8,2001-04-14,2023-08-30,,,,UQ,30,제조업,-13.93318066,-1.17,37.57,0,,9.56,-44.51284051,17.45,0,0,-11.4,0,0,20.22,2.78,3.49,1.97,1.89,2.38,5.66,7.1,39.35,49.39,7.7,4.05,2.11,2.65,79.78,97.22,0.87,2.45,0.83,0.03,96.53,6.06,0.13,2.42,9.42,17.76,119.53,2.51,3.11,3.02,0,25.86,47.46,0,0,0,163407.81,5892,12718.3,654.72,4.11,4547.13,32.7,28.2,48.59,23.48,67.3,34.61,65.39,719.99,194.44,124.44,71.21,51.13,15.24,145.01,0,409.37,1188.62,35.42,188.92,132.66,68.85,56.25,0,-13.22,55.95,161.66,1.09,2.49,31.47,6.55,41.53,105.37,139.64,6.09,7.11,3.98,5.86,1.13,0.68,0.76,2.03,14.14,1.02,25.21,14.48,2.41,3.5,7.71,47.35,65.89,22.75,14.24,5.69,64.18,0.95,1.04,0.96,0,0.01,7197.44,0,0,15.02,24.44,91.19,22.1,27.83,72.17,15.8,,,,
태양기계(주),116100,Dec-13,33003,  자동차 및 트레일러 제조업,1,8,2001-04-14,2023-08-30,,,,UQ,30,제조업,163.4888041,-7.12,-11.91,0,,-23,295.6391337,-6.11,0,0,-3.98,0,0,20.16,3.44,3.85,2.38,2.27,2.54,6.28,7.02,45.69,51.06,12.71,4.32,2.4,2.68,79.84,96.56,0.85,2.7,-0.81,0.01,96,5.52,0.11,2.62,9.44,16.9,141.94,2.79,3.62,3.44,0,27.28,48.47,0,0,0,153416.76,6091,16763.22,668.83,4.15,5280.3,30.83,24.65,44.58,23.23,69.17,37.77,62.23,734.09,183.12,124.21,69.58,52.43,14.96,186.02,0,502.96,1277.38,36.98,164.74,117.31,71.04,47.43,0,-13.48,54.28,143.71,1.2,2.59,34.41,6.69,48.19,103.35,137.85,10.55,12.09,6.56,9.61,1.27,0.66,0.7,1.83,13.28,1.03,21.66,16.85,2.08,2.82,7.82,46.67,59.13,25.02,14.26,4.8,76,0.97,1.02,0.86,0,0.01,6902.72,0,0,15.42,24.58,98.81,22.58,25.2,74.8,17.04,,,,
태양기계(주),116100,Dec-14,33003,  자동차 및 트레일러 제조업,1,8,2001-04-14,2023-08-30,,,,UQ,30,제조업,-6.717058688,-7.12,-15.46,0,,-3.5,-4.4216531,-8.57,0,0,4.39,0,0,23.58,5.88,5.35,4.06,3.71,3.37,9.31,8.48,71.41,64.99,18.26,4.93,4.06,3.69,76.42,94.12,0.54,2.46,1.56,0.05,94.01,5.07,0.12,2.44,9.28,16.72,180.58,2.58,3.86,3.66,0,33.2,52.66,0,0,0,144809.68,7753,16770.27,733.82,4.34,8518.87,26.52,28.14,36.1,19.06,73.48,41.84,58.16,799.08,175.62,143.5,54.36,39.06,9.39,169.81,0,481.1,726.4,35.29,139.01,116.62,84.82,22.38,0,-22.27,49.88,119.22,1.94,3.61,38.42,7.34,45.55,113.18,139.15,12.86,14.99,7.48,11.77,2.39,0.63,0.69,1.58,12.14,1.05,23.14,15.78,2.2,2.98,8.36,43.64,44.28,38.92,14.13,4.7,77.7,0.88,1,0.84,0,0.01,6572.64,0,0,14.94,25.16,120.96,23.51,21.72,78.28,22.77,,,,
태양기계(주),116100,Dec-15,33003,  자동차 및 트레일러 제조업,1,8,2001-04-14,2023-08-30,,,,UQ,30,제조업,10.5511958,-4.67,19.84,0,,69.27,8.888959854,-2.01,0,0,3.91,0,0,20.99,1.97,4.28,2.07,1.18,2.56,2.83,6.17,23.37,50.85,4.45,3.55,1.36,2.97,79.01,98.03,2.44,1.65,1.05,0.04,95.95,7.28,0.07,1.58,7.45,15.75,219.08,1.69,3.64,3.78,0,37.19,55.49,0,0,0,141900.39,6066,3169.35,784.67,4.89,2788.48,29.4,39.74,41.63,17.71,70.6,41.16,58.84,849.93,171.56,131.02,63.75,38.41,11.23,69.6,0,203.71,200.23,34.17,142.98,112.04,79.54,30.94,0,-16.72,49.61,120.55,0.63,3.67,37.99,7.85,46.81,120.29,146.19,6.88,8.16,4.05,7.03,1.19,0.6,0.69,1.44,11.89,1.02,17.92,20.37,2.14,3.26,6.2,58.89,20.3,30.84,12.69,5.8,62.9,0.83,1.04,0.79,0,0.01,5894.65,0,0,12.39,23.75,132.66,21.52,35.31,64.69,19.87,,,,
